id,y,x0,x1,x2,x3,x4,x5,x6,x7
0,0,0.363786969611213,0.0907941719789316,-0.551599533260813,-0.617800855762348,-0.31116935369987897,-0.47040052525947795,0.20797124192924202,0.0257905801985591
541,1,-2.77008927719433,-2.7722721446591496,3.20203320709635,-2.89990738849473,-4.28925378244217,-1.14074717980657,-2.83005567450437,-0.0168224681808257
560,0,-0.306074407370305,-0.0942304692188463,0.0536378678267295,-0.39176844969829,-0.446063692455633,0.585026640557982,-0.5143888116134679,0.32260691290444204
623,1,-0.270952836226548,-0.838586564582682,-0.41457544828572496,-0.503140859566824,-1.6920289330590599,0.6667796959019661,0.599717413841732,1.7253210074551397
1120,0,0.698467183674904,0.723170808481638,0.8833430401169671,0.33129691026048197,-0.983388354864733,-0.179640424133928,-0.561492371342979,0.529868837800626
1680,0,0.0670893613053317,-0.3151102129395,0.378081501886821,0.21498058715496499,-0.160306322165961,0.10977576275124,0.414244276011056,-0.80546288806813
2240,0,0.07131076386502999,-0.296553736009974,-0.119911817059801,0.0802011270580475,-0.21891528342366698,0.500119476174019,0.0108629990371871,-0.251810385726307
2800,0,-0.39013250997756704,-0.9996557744999692,0.0299519927029884,-0.42024800579004795,-0.119890611083086,0.345575699055762,0.35203474769976295,-0.5890505568777379
3360,0,0.9585021009771679,-1.1788205351768999,-0.949978345898544,-0.217120492465714,0.151303811321775,-0.606890284278803,-0.569978319680626,-0.0753460746789857
3920,0,1.43967980262613,-1.3686860367072902,-0.135264075151875,1.4165128389711898,-0.178963698687395,-0.659100281749894,-0.0168994135616758,-0.200548868897853
4480,0,0.4006956105388211,0.21083677964434602,0.43207744890765004,-2.7804694764002598,1.67819422909419,-1.2344377836011102,0.730928432943355,1.0498783191537602
4920,1,-0.23825336766174599,-1.52541162656194,2.03291215755072,-6.56012429505962,-1.47010153611197,-2.2821938285625096,-4.78183085597533,-2.61566494476124
5040,0,0.628497470893865,-1.0451507611237,-0.0778260556507967,-1.87662314959731,1.2793073002355602,0.7665408312497379,0.6967713719819841,0.31588067721603097
5600,0,1.59449391036724,-0.435800749640882,2.24423270264148,-1.6381240349341202,1.7811181326023102,-0.422407185082311,0.91636412027688,-0.348273855601879
6108,1,-0.24776789948007996,-4.80163740602813,4.895844223475231,-10.912819319401901,-6.77109672468083,-7.358083221323461,-12.5984185405511,-5.13154862842983
6160,0,1.01736235047491,-0.601247880784932,0.54744337269764,-1.70121357814141,1.6308017401053203,0.31152480472398697,0.160886969088657,-0.5565957601994511
6329,1,-1.28285782036322,-2.44746925511151,2.10134386504854,-4.6096283906446,-6.0793371930800495,2.58185095378146,6.7393843847833494,3.0424931783041096
6331,1,-2.7958924644628103,-6.1878906297064695,5.66439470857116,-9.854484822870369,-10.6911962118171,-2.04197379107768,-1.12905587703585,0.116452521226364
6334,1,-3.13940905736457,-6.045467797788009,6.75462544809695,-8.94817857893317,-10.733854103230598,-1.63896011485587,-1.74635013628103,0.776744097926754
6336,1,-2.2143113120496096,-5.13445447110633,4.560720105502231,-8.87374836164535,-9.177166370091461,-0.871688490451564,1.31301362907797,0.773913872552923
6338,1,-2.6786785422398998,-4.9594929116149595,6.43905335158373,-7.52011739288703,-9.25230724747513,-0.502362190618164,0.7844265981542741,1.49430460743838
6427,1,-0.48609655234483296,-4.62498495406596,5.5887239146762,-7.14824263637845,-6.210257746610281,-3.5995402092184,-4.83032424210571,-0.649090120211694
6446,1,-0.16619903917594198,-5.00924850212751,4.675729418656769,-8.16718805173089,-6.76333439062322,-3.81175840977789,-3.75412806618729,-1.04917740227906
6472,1,0.415382113237262,-3.95581234352737,3.57205481558784,-7.186451590505881,-5.24930454889762,-2.6414731091517796,-1.31205856007348,-0.391716050952505
6529,1,-1.20716636120056,-6.23456133227108,5.45074606689486,-7.33371406736393,-6.60806825219469,-2.60247787045261,-4.83511205239717,-0.553026089102902
6609,1,-0.7769414945549159,-6.199881762741881,4.36671348631445,-8.24326243368313,-6.590550297051919,-3.02845238846152,-4.214486274856069,-1.21360784773725
6641,1,-2.35119015933267,-3.94423849794435,6.35507773663404,-7.309747983823709,-9.057992529437449,-1.07311652692728,1.52450091526025,1.8313635328360802
6717,1,-3.7963542517116298,-7.4548406507835105,7.38805512292025,-10.4752286504099,-11.7367291212569,-2.44235398293755,-3.53552351168246,0.130360306640887
6719,1,-3.37163857159343,-6.81081309938215,7.6200890583690795,-10.2852825163315,-11.5434979157865,-2.68928420445067,-3.20438340295762,0.0865218956911394
6720,0,2.7130190881354506,-1.8008721685031202,0.796864214445716,-2.29661663294794,1.1953155245596798,0.682332790166187,-0.5520266391969549,1.30908901867449
6734,1,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.525464925345629,-7.67866801029943,-4.478136595343241,-5.84426647937357,-1.1027307945783
6774,1,-0.7183260665736909,-5.3903302556601,6.45418752494833,-8.48534657377678,-7.0199015591661205,-4.6498642988132,-6.288357508782299,-1.33931232244731
6820,1,-1.30527913344307,-6.716720022712701,6.35361231915591,-8.60164826276464,-7.506169374081451,-3.69451599830956,-6.30475338603049,-1.26758712788115
6870,1,-1.43939587542941,-6.999906633865219,6.31620967716699,-8.67081800476226,-7.417712064750531,-3.65280196004741,-6.293145319073759,-1.24324829133852
6882,1,0.472016953377646,-5.576022636424151,4.80232276125089,-10.833164469314001,-9.40542306160986,-7.55234220350747,-9.8025617903912,-4.12062883466552
